image,has_label,width,height,n_objects,valid_segmentation
2503.rf.7c1325dae6ce2ff873cae50eb4f34465.jpg,True,2560,1440,1,True
2504.rf.966985051ed6cc1a52c6f29458a41e8d.jpg,True,2560,1440,2,True
2504.rf.966985051ed6cc1a52c6f29458a41e8d.jpg,True,2560,1440,2,True
2505.rf.8d6880b68c710b85778f330514ee044d.jpg,True,2560,1440,1,True
2505.rf.8d6880b68c710b85778f330514ee044d.jpg,True,2560,1440,1,True
2506.rf.a2b1bbcde11a2e0cbd70ce593b5b8287.jpg,True,2560,1440,2,True
2506.rf.a2b1bbcde11a2e0cbd70ce593b5b8287.jpg,True,2560,1440,2,True
2507.rf.080a9a6f907e7c977266c0ada50ef6f3.jpg,True,2560,1440,1,True
2507.rf.080a9a6f907e7c977266c0ada50ef6f3.jpg,True,2560,1440,1,True
2508.rf.58bc04a988ceee9259234d47928a980b.jpg,True,2560,1440,1,True
2508.rf.58bc04a988ceee9259234d47928a980b.jpg,True,2560,1440,1,True
2509.rf.6162123e0dd9b7bda0966eb0de002b53.jpg,True,2560,1440,1,True
2509.rf.6162123e0dd9b7bda0966eb0de002b53.jpg,True,2560,1440,1,True
2510.rf.f8395e89a3d59bfbf55c11d89aac7f77.jpg,True,2560,1440,1,True
2510.rf.f8395e89a3d59bfbf55c11d89aac7f77.jpg,True,2560,1440,1,True
2511.rf.941c7ce1decdfd30fe76acc1a17c1f4f.jpg,True,2560,1440,2,True
2511.rf.941c7ce1decdfd30fe76acc1a17c1f4f.jpg,True,2560,1440,2,True
2512.rf.fa987509d69646a3bd7c91069bf25e8e.jpg,True,2560,1440,1,True
2512.rf.fa987509d69646a3bd7c91069bf25e8e.jpg,True,2560,1440,1,True
2513.rf.535d73be466468a4b1ec70341b969e1b.jpg,True,2560,1440,1,True
2513.rf.535d73be466468a4b1ec70341b969e1b.jpg,True,2560,1440,1,True
2514.rf.7df22df19a8e67d4dcef4aec489ec4bc.jpg,True,2560,1440,2,True
2514.rf.7df22df19a8e67d4dcef4aec489ec4bc.jpg,True,2560,1440,2,True
2515.rf.2e0c86d44d844f3dd4b84899255b7070.jpg,True,2560,1440,1,True
2515.rf.2e0c86d44d844f3dd4b84899255b7070.jpg,True,2560,1440,1,True
2516.rf.5bed3931886ae374e701753135083bf7.jpg,True,2560,1440,1,True
2516.rf.5bed3931886ae374e701753135083bf7.jpg,True,2560,1440,1,True
2517.rf.77a28a047833ffc99a2fc6a022634528.jpg,True,2560,1440,1,True
2517.rf.77a28a047833ffc99a2fc6a022634528.jpg,True,2560,1440,1,True
2518.rf.ae7d30063c549d33e5486a38c6d2fc4b.jpg,True,2560,1440,2,True
2518.rf.ae7d30063c549d33e5486a38c6d2fc4b.jpg,True,2560,1440,2,True
2519.rf.a6383fadc5a1e43bc439cc797c145313.jpg,True,2560,1440,1,True
2519.rf.a6383fadc5a1e43bc439cc797c145313.jpg,True,2560,1440,1,True
2520.rf.5d11c00853e41a2ccb97ae30a0865ab6.jpg,True,2560,1440,1,True
2520.rf.5d11c00853e41a2ccb97ae30a0865ab6.jpg,True,2560,1440,1,True
2521.rf.443a3e73f4bdc7bac45c902cbe347410.jpg,True,2560,1440,1,True
2521.rf.443a3e73f4bdc7bac45c902cbe347410.jpg,True,2560,1440,1,True
2522.rf.61f5a92ba07cc00aafe262efabaa280f.jpg,True,2560,1440,1,True
2522.rf.61f5a92ba07cc00aafe262efabaa280f.jpg,True,2560,1440,1,True
2523.rf.f1ab4f3e02aa160afdc335c2091d8a5c.jpg,True,2560,1440,1,True
2523.rf.f1ab4f3e02aa160afdc335c2091d8a5c.jpg,True,2560,1440,1,True
2524.rf.a8eeb3375b360100983bab1ddff16377.jpg,True,2560,1440,1,True
2524.rf.a8eeb3375b360100983bab1ddff16377.jpg,True,2560,1440,1,True
2525.rf.a82a3484df435bab42162d84bb58054d.jpg,True,2560,1440,1,True
2525.rf.a82a3484df435bab42162d84bb58054d.jpg,True,2560,1440,1,True
2526.rf.320436f2c4c14366c6f925a62ad40b15.jpg,True,2560,1440,1,True
2526.rf.320436f2c4c14366c6f925a62ad40b15.jpg,True,2560,1440,1,True
2527.rf.552369291c7dc2ad1d4c236c7c9499b5.jpg,True,2560,1440,1,True
2527.rf.552369291c7dc2ad1d4c236c7c9499b5.jpg,True,2560,1440,1,True
2528.rf.a3235b021017d3996cbec239bd395c3d.jpg,True,2560,1440,1,True
2528.rf.a3235b021017d3996cbec239bd395c3d.jpg,True,2560,1440,1,True
2529.rf.4fb10a49b825e80f310e388a2b1876b2.jpg,True,2560,1440,1,True
2529.rf.4fb10a49b825e80f310e388a2b1876b2.jpg,True,2560,1440,1,True
2530.rf.20e330e59ae9584ae75164abbba47ec7.jpg,True,2560,1440,1,True
2530.rf.20e330e59ae9584ae75164abbba47ec7.jpg,True,2560,1440,1,True
2531.rf.ed17de50ddd1c45d78e79d49182b590c.jpg,True,2560,1440,3,True
2531.rf.ed17de50ddd1c45d78e79d49182b590c.jpg,True,2560,1440,3,True
2532.rf.581c397488012f934618dc3790bae848.jpg,True,2560,1440,1,True
2532.rf.581c397488012f934618dc3790bae848.jpg,True,2560,1440,1,True
2533.rf.fd4d253ca72c77aa4edeb9db14af6db4.jpg,True,2560,1440,1,True
2533.rf.fd4d253ca72c77aa4edeb9db14af6db4.jpg,True,2560,1440,1,True
2534.rf.d846ba6ae0a3613bc8011c416c320932.jpg,True,2560,1440,2,True
2534.rf.d846ba6ae0a3613bc8011c416c320932.jpg,True,2560,1440,2,True
2535.rf.fb78775e8984b5922a945663a5a9a703.jpg,True,2560,1440,2,True
2535.rf.fb78775e8984b5922a945663a5a9a703.jpg,True,2560,1440,2,True
2536.rf.0275c48ecf8ae29a4fee2b209351b25b.jpg,True,2560,1440,1,True
2536.rf.0275c48ecf8ae29a4fee2b209351b25b.jpg,True,2560,1440,1,True
2537.rf.0b636ee9cb4e11a63d3333187a713883.jpg,True,2560,1440,2,True
2537.rf.0b636ee9cb4e11a63d3333187a713883.jpg,True,2560,1440,2,True
2538.rf.7c3215ac34e9abb0ef412d7669a0fa95.jpg,True,2560,1440,1,True
2538.rf.7c3215ac34e9abb0ef412d7669a0fa95.jpg,True,2560,1440,1,True
2539.rf.1f1baa1d8de17b50250b3eec3ab90efe.jpg,True,2560,1440,1,True
2539.rf.1f1baa1d8de17b50250b3eec3ab90efe.jpg,True,2560,1440,1,True
2540.rf.84b011b1147a1a4d60ff24921537de2e.jpg,True,2560,1440,1,True
2540.rf.84b011b1147a1a4d60ff24921537de2e.jpg,True,2560,1440,1,True
2541.rf.d6c958c80487974fd40f6cdd251952a8.jpg,True,2560,1440,1,True
2541.rf.d6c958c80487974fd40f6cdd251952a8.jpg,True,2560,1440,1,True
2542.rf.5079275a0d72e97938c4bc7bbabcb41c.jpg,True,2560,1440,1,True
2542.rf.5079275a0d72e97938c4bc7bbabcb41c.jpg,True,2560,1440,1,True
2544.rf.3f309b492d65e53a9400f68982b83889.jpg,True,2560,1440,1,True
2544.rf.3f309b492d65e53a9400f68982b83889.jpg,True,2560,1440,1,True
2545.rf.23e68339fe67243b3a36e73003815ab4.jpg,True,2560,1440,1,True
2545.rf.23e68339fe67243b3a36e73003815ab4.jpg,True,2560,1440,1,True
2546.rf.f9fbefacf582bf98c04fa82cfaf1cff9.jpg,True,2560,1440,1,True
2546.rf.f9fbefacf582bf98c04fa82cfaf1cff9.jpg,True,2560,1440,1,True
2547.rf.db04bf0aa0f011d34c4bd38cd158c23e.jpg,True,2560,1440,1,True
2547.rf.db04bf0aa0f011d34c4bd38cd158c23e.jpg,True,2560,1440,1,True
2548.rf.72cbac71993106a097bb65fdd660c4b3.jpg,True,2560,1440,1,True
2548.rf.72cbac71993106a097bb65fdd660c4b3.jpg,True,2560,1440,1,True
2549.rf.677f5e7f288d3cee801455efad83cd52.jpg,True,2560,1440,1,True
2549.rf.677f5e7f288d3cee801455efad83cd52.jpg,True,2560,1440,1,True
2550.rf.9818566584aa6e0129d99db448003f52.jpg,True,2560,1440,1,True
2550.rf.9818566584aa6e0129d99db448003f52.jpg,True,2560,1440,1,True
2551.rf.3b95bbb7aa7f279673c2d862ead10ae4.jpg,True,2560,1440,1,True
2551.rf.3b95bbb7aa7f279673c2d862ead10ae4.jpg,True,2560,1440,1,True
2552.rf.51428dc746a9fd51fbf4a08b065313db.jpg,True,2560,1440,1,True
2552.rf.51428dc746a9fd51fbf4a08b065313db.jpg,True,2560,1440,1,True
2555.rf.dbfb19092ac02412dd8761df2dea329f.jpg,True,2560,1440,1,True
2555.rf.dbfb19092ac02412dd8761df2dea329f.jpg,True,2560,1440,1,True
2556.rf.ac12b46b2bb1b5efe5e6838ad2f7eecc.jpg,True,2560,1440,1,True
2556.rf.ac12b46b2bb1b5efe5e6838ad2f7eecc.jpg,True,2560,1440,1,True
2557.rf.720ec1a7e157d55069e06de3c771b49a.jpg,True,2560,1440,1,True
2557.rf.720ec1a7e157d55069e06de3c771b49a.jpg,True,2560,1440,1,True
2558.rf.7b3f4fcfc2ba903951f85c747b88ae2f.jpg,True,2560,1440,1,True
2558.rf.7b3f4fcfc2ba903951f85c747b88ae2f.jpg,True,2560,1440,1,True
2559.rf.0cfe43e2eb55d4db8f7c98d7eda52753.jpg,True,2560,1440,1,True
2559.rf.0cfe43e2eb55d4db8f7c98d7eda52753.jpg,True,2560,1440,1,True
2560.rf.fccae9ae9203b183006efb1778190897.jpg,True,2560,1440,1,True
2560.rf.fccae9ae9203b183006efb1778190897.jpg,True,2560,1440,1,True
2561.rf.f36be8fb45df9828fa78cfe9377b45d7.jpg,True,2560,1440,1,True
2561.rf.f36be8fb45df9828fa78cfe9377b45d7.jpg,True,2560,1440,1,True
2562.rf.52196b19f9c5a1204f6d7f6c20bc1efc.jpg,True,2560,1440,1,True
2562.rf.52196b19f9c5a1204f6d7f6c20bc1efc.jpg,True,2560,1440,1,True
2563.rf.8915e89c37263f7b555ce30f59da11dd.jpg,True,2560,1440,1,True
2563.rf.8915e89c37263f7b555ce30f59da11dd.jpg,True,2560,1440,1,True
2564.rf.3a1a0c0f071f8e45acc87637879e03c9.jpg,True,2560,1440,1,True
2564.rf.3a1a0c0f071f8e45acc87637879e03c9.jpg,True,2560,1440,1,True
2565.rf.14783414fcc92adb7d6809d22a2c93f2.jpg,True,2560,1440,1,True
2565.rf.14783414fcc92adb7d6809d22a2c93f2.jpg,True,2560,1440,1,True
2566.rf.89564db4c4fbda1ea64aa955ece39877.jpg,True,2560,1440,1,True
2566.rf.89564db4c4fbda1ea64aa955ece39877.jpg,True,2560,1440,1,True
2567.rf.93cf993eba8eb909cd0eea2ddf296513.jpg,True,2560,1440,1,True
2567.rf.93cf993eba8eb909cd0eea2ddf296513.jpg,True,2560,1440,1,True
2568.rf.d15d225a172fa3d45551d671e888d018.jpg,True,2560,1440,1,True
2568.rf.d15d225a172fa3d45551d671e888d018.jpg,True,2560,1440,1,True
2569.rf.3523b421c81eea5f29efac2c309ec93c.jpg,True,2560,1440,1,True
2569.rf.3523b421c81eea5f29efac2c309ec93c.jpg,True,2560,1440,1,True
2570.rf.df12948e96714f145997b8fc86c9b065.jpg,True,2560,1440,1,True
2570.rf.df12948e96714f145997b8fc86c9b065.jpg,True,2560,1440,1,True
2571.rf.93311c9f60637e65617b8f76901fc3e1.jpg,True,2560,1440,1,True
2571.rf.93311c9f60637e65617b8f76901fc3e1.jpg,True,2560,1440,1,True
2572.rf.5cb3987c2882b5dacbd700117e5c9b7b.jpg,True,2560,1440,1,True
2572.rf.5cb3987c2882b5dacbd700117e5c9b7b.jpg,True,2560,1440,1,True
2573.rf.f5eb03ecc0cd6b8d96c1b632e6409c79.jpg,True,2560,1440,1,True
2573.rf.f5eb03ecc0cd6b8d96c1b632e6409c79.jpg,True,2560,1440,1,True
2574.rf.257c10fc317e1ab203b2c07166e00c1c.jpg,True,2560,1440,1,True
2574.rf.257c10fc317e1ab203b2c07166e00c1c.jpg,True,2560,1440,1,True
2575.rf.6b323c4eae74f9a229a07b730dcc1a00.jpg,True,2560,1440,1,True
2575.rf.6b323c4eae74f9a229a07b730dcc1a00.jpg,True,2560,1440,1,True
2576.rf.2723f80cf261ca69e3dc57732fe0fdf2.jpg,True,2560,1440,1,True
2576.rf.2723f80cf261ca69e3dc57732fe0fdf2.jpg,True,2560,1440,1,True
2577.rf.313e4dfdde07cc1c9ef22f0fa82ed114.jpg,True,2560,1440,1,True
2577.rf.313e4dfdde07cc1c9ef22f0fa82ed114.jpg,True,2560,1440,1,True
2578.rf.42e52a02cb353deabbb19a07c8ff980b.jpg,True,2560,1440,1,True
2578.rf.42e52a02cb353deabbb19a07c8ff980b.jpg,True,2560,1440,1,True
2580.rf.91833966b190f7772a78c1617086171a.jpg,True,2560,1440,1,True
2580.rf.91833966b190f7772a78c1617086171a.jpg,True,2560,1440,1,True
2581.rf.fea9bb753108e94a54e10c26a6125b74.jpg,True,2560,1440,1,True
2581.rf.fea9bb753108e94a54e10c26a6125b74.jpg,True,2560,1440,1,True
2582.rf.ecd5e6e68f95c2050f6e4eec613a76f1.jpg,True,2560,1440,1,True
2582.rf.ecd5e6e68f95c2050f6e4eec613a76f1.jpg,True,2560,1440,1,True
2583.rf.842cda04b5ef7653da504e9d94f22fd0.jpg,True,2560,1440,1,True
2583.rf.842cda04b5ef7653da504e9d94f22fd0.jpg,True,2560,1440,1,True
2584.rf.74da404664b8f316fad64fd07bc3bdc2.jpg,True,2560,1440,1,True
2584.rf.74da404664b8f316fad64fd07bc3bdc2.jpg,True,2560,1440,1,True
2585.rf.4afcc138ed77f735e7bdc884bf4db967.jpg,True,2560,1440,1,True
2585.rf.4afcc138ed77f735e7bdc884bf4db967.jpg,True,2560,1440,1,True
2586.rf.41da334a7ad1e161f2344797a78d26a6.jpg,True,2560,1440,1,True
2586.rf.41da334a7ad1e161f2344797a78d26a6.jpg,True,2560,1440,1,True
2587.rf.14482e254e99aa13e39e12e03952f246.jpg,True,2560,1440,2,True
2587.rf.14482e254e99aa13e39e12e03952f246.jpg,True,2560,1440,2,True
2588.rf.9fe4836cafff2e77ec6a5d75a4f093ba.jpg,True,2560,1440,1,True
2588.rf.9fe4836cafff2e77ec6a5d75a4f093ba.jpg,True,2560,1440,1,True
2589.rf.c2b996ea806074f0c64bf0b2e223a708.jpg,True,2560,1440,1,True
2589.rf.c2b996ea806074f0c64bf0b2e223a708.jpg,True,2560,1440,1,True
2590.rf.ecbb85da23bc523f21aea1ae52e4414d.jpg,True,2560,1440,1,True
2590.rf.ecbb85da23bc523f21aea1ae52e4414d.jpg,True,2560,1440,1,True
2591.rf.c47037be74fc7730538a02132712b90e.jpg,True,2560,1440,2,True
2591.rf.c47037be74fc7730538a02132712b90e.jpg,True,2560,1440,2,True
2592.rf.19529eb8a792e8f4bf6a4439f065c4c1.jpg,True,2560,1440,1,True
2592.rf.19529eb8a792e8f4bf6a4439f065c4c1.jpg,True,2560,1440,1,True
2593.rf.87feb5c6b0e2f0bd59d1d47d2a35a551.jpg,True,2560,1440,1,True
2593.rf.87feb5c6b0e2f0bd59d1d47d2a35a551.jpg,True,2560,1440,1,True
2594.rf.8401b93e5d4f522294213032f27f8b76.jpg,True,2560,1440,1,True
2594.rf.8401b93e5d4f522294213032f27f8b76.jpg,True,2560,1440,1,True
2595.rf.8db1e81845a333d958be72a3fed61e44.jpg,True,2560,1440,1,True
2595.rf.8db1e81845a333d958be72a3fed61e44.jpg,True,2560,1440,1,True
2596.rf.9c1f984c726b8582741eaee80d487d27.jpg,True,2560,1440,1,True
2596.rf.9c1f984c726b8582741eaee80d487d27.jpg,True,2560,1440,1,True
2597.rf.e825d4cb5e61e128587de716d064b20e.jpg,True,2560,1440,1,True
2597.rf.e825d4cb5e61e128587de716d064b20e.jpg,True,2560,1440,1,True
2598.rf.866e9c3e214055e855babfab8aebf20d.jpg,True,2560,1440,1,True
2598.rf.866e9c3e214055e855babfab8aebf20d.jpg,True,2560,1440,1,True
2599.rf.75e1e0aca171b6c46e3370f94f5b0567.jpg,True,2560,1440,1,True
2599.rf.75e1e0aca171b6c46e3370f94f5b0567.jpg,True,2560,1440,1,True
2600.rf.8e2900c42daa4390d36ad09fa00e926a.jpg,True,2560,1440,1,True
2600.rf.8e2900c42daa4390d36ad09fa00e926a.jpg,True,2560,1440,1,True
2601.rf.b9b497b0333c0f3ca06f80ab742a2fc7.jpg,True,2560,1440,2,True
2601.rf.b9b497b0333c0f3ca06f80ab742a2fc7.jpg,True,2560,1440,2,True
2602.rf.67d4007f50db01886b448e311efcc64c.jpg,True,2560,1440,1,True
2602.rf.67d4007f50db01886b448e311efcc64c.jpg,True,2560,1440,1,True
2603.rf.fa8ecf7d6cda13c2901663ec93cf2b88.jpg,True,2560,1440,1,True
2603.rf.fa8ecf7d6cda13c2901663ec93cf2b88.jpg,True,2560,1440,1,True
3004.rf.0b89f8a5996c80373e97e0b94920267c.jpg,True,2560,1440,1,True
3004.rf.0b89f8a5996c80373e97e0b94920267c.jpg,True,2560,1440,1,True
3005.rf.7560dae4400bb58cb36fdea2efa0664d.jpg,True,2560,1440,1,True
3005.rf.7560dae4400bb58cb36fdea2efa0664d.jpg,True,2560,1440,1,True
3006.rf.9f680a9c72cec3ab01612da7fae73131.jpg,True,2560,1440,1,True
3006.rf.9f680a9c72cec3ab01612da7fae73131.jpg,True,2560,1440,1,True
3007.rf.32fbe69d4ecf234f3fe8aef05ab208ac.jpg,True,2560,1440,3,True
3007.rf.32fbe69d4ecf234f3fe8aef05ab208ac.jpg,True,2560,1440,3,True
3008.rf.0ec1c008b4a73c577d670af8d3cf853a.jpg,True,2560,1440,1,True
3008.rf.0ec1c008b4a73c577d670af8d3cf853a.jpg,True,2560,1440,1,True
3009.rf.bbddfdbb9240d38dbacbaa30f8546dfe.jpg,True,2560,1440,1,True
3009.rf.bbddfdbb9240d38dbacbaa30f8546dfe.jpg,True,2560,1440,1,True
3010.rf.12d54994b2454742ed2881ef64b1c961.jpg,True,2560,1440,1,True
3010.rf.12d54994b2454742ed2881ef64b1c961.jpg,True,2560,1440,1,True
3011.rf.42b9a21ab1f380686ee3a176dd0e5a5b.jpg,True,2560,1440,1,True
3011.rf.42b9a21ab1f380686ee3a176dd0e5a5b.jpg,True,2560,1440,1,True
3012.rf.53c0c36c70c71e7d6a2f1f9921b223f7.jpg,True,2560,1440,1,True
3012.rf.53c0c36c70c71e7d6a2f1f9921b223f7.jpg,True,2560,1440,1,True
3014.rf.09431b93ecab10c4651caf5271fcba9d.jpg,True,2560,1440,1,True
3014.rf.09431b93ecab10c4651caf5271fcba9d.jpg,True,2560,1440,1,True
3015.rf.3b130875afbc7df27755eec15c5e91c7.jpg,True,2560,1440,1,True
3015.rf.3b130875afbc7df27755eec15c5e91c7.jpg,True,2560,1440,1,True
3016.rf.124336618b63f4b10783ea11887582a8.jpg,True,2560,1440,1,True
3016.rf.124336618b63f4b10783ea11887582a8.jpg,True,2560,1440,1,True
3017.rf.171c29fbd635d60230a7851a0f756a3d.jpg,True,2560,1440,1,True
3017.rf.171c29fbd635d60230a7851a0f756a3d.jpg,True,2560,1440,1,True
3018.rf.147789b410298ced0f825cdef9392518.jpg,True,2560,1440,1,True
3018.rf.147789b410298ced0f825cdef9392518.jpg,True,2560,1440,1,True
3019.rf.dbba12e384579d07d5e9f77923b16afd.jpg,True,2560,1440,1,True
3019.rf.dbba12e384579d07d5e9f77923b16afd.jpg,True,2560,1440,1,True
3020.rf.8d02713b44de1be248f8983ff983b2f1.jpg,True,2560,1440,1,True
3020.rf.8d02713b44de1be248f8983ff983b2f1.jpg,True,2560,1440,1,True
3021.rf.b378becd83b5cea6e21e9522bf34e16d.jpg,True,2560,1440,1,True
3021.rf.b378becd83b5cea6e21e9522bf34e16d.jpg,True,2560,1440,1,True
3022.rf.b90d1eaf2abbb4bdd0b46268cf3ae7a9.jpg,True,2560,1440,1,True
3022.rf.b90d1eaf2abbb4bdd0b46268cf3ae7a9.jpg,True,2560,1440,1,True
3023.rf.4158a23011794924c6d29dc94a52688d.jpg,True,2560,1440,1,True
3023.rf.4158a23011794924c6d29dc94a52688d.jpg,True,2560,1440,1,True
3024.rf.62146df0e88293129766af456a9d9ffa.jpg,True,2560,1440,2,True
3024.rf.62146df0e88293129766af456a9d9ffa.jpg,True,2560,1440,2,True
3025.rf.a0239ed6de0ff83716e581b69b22e9b8.jpg,True,2560,1440,1,True
3025.rf.a0239ed6de0ff83716e581b69b22e9b8.jpg,True,2560,1440,1,True
3026.rf.42b0b53b9446a39832f63e9b16619e26.jpg,True,2560,1440,1,True
3026.rf.42b0b53b9446a39832f63e9b16619e26.jpg,True,2560,1440,1,True
3027.rf.42322cabd2cd7f28da4758c329316385.jpg,True,2560,1440,1,True
3027.rf.42322cabd2cd7f28da4758c329316385.jpg,True,2560,1440,1,True
3028.rf.3ceb6a1c94419ad179f57e251a02eff0.jpg,True,2560,1440,1,True
3028.rf.3ceb6a1c94419ad179f57e251a02eff0.jpg,True,2560,1440,1,True
3029.rf.1533b21583834d951048c4d2a78c0d52.jpg,True,2560,1440,1,True
3029.rf.1533b21583834d951048c4d2a78c0d52.jpg,True,2560,1440,1,True
3030.rf.15a041b4a802706eda2d6ba0fd00107f.jpg,True,2560,1440,1,True
3030.rf.15a041b4a802706eda2d6ba0fd00107f.jpg,True,2560,1440,1,True
3031.rf.bdd5fece98287802a5e4da0f80699145.jpg,True,2560,1440,1,True
3031.rf.bdd5fece98287802a5e4da0f80699145.jpg,True,2560,1440,1,True
3032.rf.9d9f0d385895cc8258168c359527f1a1.jpg,True,2560,1440,1,True
3032.rf.9d9f0d385895cc8258168c359527f1a1.jpg,True,2560,1440,1,True
3033.rf.e6db561f21fdd6ad6dee4877847d5005.jpg,True,2560,1440,1,True
3033.rf.e6db561f21fdd6ad6dee4877847d5005.jpg,True,2560,1440,1,True
3034.rf.7e4c61ae62982cc11bee973d703b4009.jpg,True,2560,1440,2,True
3034.rf.7e4c61ae62982cc11bee973d703b4009.jpg,True,2560,1440,2,True
3035.rf.e321f3e61270dc4e42e774216b624fd8.jpg,True,2560,1440,1,True
3035.rf.e321f3e61270dc4e42e774216b624fd8.jpg,True,2560,1440,1,True
3036.rf.4d04e1534c44974ebaac9375a8678878.jpg,True,2560,1440,1,True
3036.rf.4d04e1534c44974ebaac9375a8678878.jpg,True,2560,1440,1,True
3037.rf.fa1e1ee9d53454a00fdbe1b3eaa50272.jpg,True,2560,1440,1,True
3037.rf.fa1e1ee9d53454a00fdbe1b3eaa50272.jpg,True,2560,1440,1,True
3038.rf.5f4826ee901e7b24d356eb8d571d8c10.jpg,True,2560,1440,1,True
3038.rf.5f4826ee901e7b24d356eb8d571d8c10.jpg,True,2560,1440,1,True
3039.rf.c433fde2904afa347e754124e9bb8ac2.jpg,True,2560,1440,1,True
3039.rf.c433fde2904afa347e754124e9bb8ac2.jpg,True,2560,1440,1,True
3040.rf.f4cb62a7c1aa42598339eea816184ce7.jpg,True,2560,1440,1,True
3040.rf.f4cb62a7c1aa42598339eea816184ce7.jpg,True,2560,1440,1,True
3041.rf.ae99b09f65bba54908ac4da31992b669.jpg,True,2560,1440,1,True
3041.rf.ae99b09f65bba54908ac4da31992b669.jpg,True,2560,1440,1,True
3042.rf.f73507bf82e29c2fc591dab8d2218c9d.jpg,True,2560,1440,1,True
3042.rf.f73507bf82e29c2fc591dab8d2218c9d.jpg,True,2560,1440,1,True
3043.rf.acebb48dabe292854bfa03aa4d144b55.jpg,True,2560,1440,1,True
3043.rf.acebb48dabe292854bfa03aa4d144b55.jpg,True,2560,1440,1,True
3044.rf.1744891681cbd89b2564236b6b59b68b.jpg,True,2560,1440,1,True
3044.rf.1744891681cbd89b2564236b6b59b68b.jpg,True,2560,1440,1,True
3045.rf.aafc715ffdec3866933a436aad8645ec.jpg,True,2560,1440,1,True
3045.rf.aafc715ffdec3866933a436aad8645ec.jpg,True,2560,1440,1,True
3046.rf.04a84206a4e09a8cf7bc6f87bd0745c6.jpg,True,2560,1440,1,True
3046.rf.04a84206a4e09a8cf7bc6f87bd0745c6.jpg,True,2560,1440,1,True
3047.rf.e219dbeb1cfd56094c1ec4b7eba44822.jpg,True,2560,1440,2,True
3047.rf.e219dbeb1cfd56094c1ec4b7eba44822.jpg,True,2560,1440,2,True
3048.rf.1d0d0afda861097c4db46c126995d4bc.jpg,True,2560,1440,1,True
3048.rf.1d0d0afda861097c4db46c126995d4bc.jpg,True,2560,1440,1,True
3049.rf.41d7276f97e46bf8085bbde1680dc254.jpg,True,2560,1440,1,True
3049.rf.41d7276f97e46bf8085bbde1680dc254.jpg,True,2560,1440,1,True
3050.rf.d04b6f73473349176031b09148038cf0.jpg,True,2560,1440,1,True
3050.rf.d04b6f73473349176031b09148038cf0.jpg,True,2560,1440,1,True
3051.rf.8bd38b779f03c2c8d96895fe048c8bd5.jpg,True,2560,1440,1,True
3051.rf.8bd38b779f03c2c8d96895fe048c8bd5.jpg,True,2560,1440,1,True
3052.rf.1f6a8103e73114cd34f6b6fe87aa3e80.jpg,True,2560,1440,1,True
3052.rf.1f6a8103e73114cd34f6b6fe87aa3e80.jpg,True,2560,1440,1,True
3053.rf.bb864614389e7b285c2462e7ec97796a.jpg,True,2560,1440,1,True
3053.rf.bb864614389e7b285c2462e7ec97796a.jpg,True,2560,1440,1,True
3054.rf.60753aca316f40cf5c7bd165166912d1.jpg,True,2560,1440,1,True
3054.rf.60753aca316f40cf5c7bd165166912d1.jpg,True,2560,1440,1,True
3055.rf.06fa63a79c592db39feb4c966a7d9295.jpg,True,2560,1440,1,True
3055.rf.06fa63a79c592db39feb4c966a7d9295.jpg,True,2560,1440,1,True
3056.rf.a3e29762ad73d7f42285377e93b3f61a.jpg,True,2560,1440,1,True
3056.rf.a3e29762ad73d7f42285377e93b3f61a.jpg,True,2560,1440,1,True
3057.rf.7491322a72f237b739091fdce2780219.jpg,True,2560,1440,1,True
3057.rf.7491322a72f237b739091fdce2780219.jpg,True,2560,1440,1,True
3058.rf.3e45170264c6150ec2d99e6060fed79b.jpg,True,2560,1440,1,True
3058.rf.3e45170264c6150ec2d99e6060fed79b.jpg,True,2560,1440,1,True
3059.rf.5377af1b3cef8e376f3c60375e539187.jpg,True,2560,1440,1,True
3059.rf.5377af1b3cef8e376f3c60375e539187.jpg,True,2560,1440,1,True
3061.rf.a82f9af75b13c8c66af86e7e1f50ebc5.jpg,True,2560,1440,1,True
3061.rf.a82f9af75b13c8c66af86e7e1f50ebc5.jpg,True,2560,1440,1,True
3062.rf.a416254b36349acacca02cf18ec49b40.jpg,True,2560,1440,1,True
3062.rf.a416254b36349acacca02cf18ec49b40.jpg,True,2560,1440,1,True
3063.rf.1a1753b2bf043446e9680e73ab70bf09.jpg,True,2560,1440,1,True
3063.rf.1a1753b2bf043446e9680e73ab70bf09.jpg,True,2560,1440,1,True
3064.rf.d248fe2da3748b7c74bc29286e52f04f.jpg,True,2560,1440,1,True
3064.rf.d248fe2da3748b7c74bc29286e52f04f.jpg,True,2560,1440,1,True
3065.rf.5cd40cf29e1d2806bad0087fe00f077f.jpg,True,2560,1440,1,True
3065.rf.5cd40cf29e1d2806bad0087fe00f077f.jpg,True,2560,1440,1,True
3066.rf.6f00442bca3a343b66f748b29803e569.jpg,True,2560,1440,1,True
3066.rf.6f00442bca3a343b66f748b29803e569.jpg,True,2560,1440,1,True
3067.rf.d2a1dd20a16ddbc69d031903c4bd07a4.jpg,True,2560,1440,1,True
3067.rf.d2a1dd20a16ddbc69d031903c4bd07a4.jpg,True,2560,1440,1,True
3068.rf.6ddc3709662e95313be8501332ea6ff1.jpg,True,2560,1440,1,True
3068.rf.6ddc3709662e95313be8501332ea6ff1.jpg,True,2560,1440,1,True
